HTL_CD,STY_DT,CURR_CD,RM_NTS,RM_REV_AMT_LOC
PHEGA,2021-03-26T00:00:00Z,PHP,314,602816.822140466
PHEGA,2021-03-27T00:00:00Z,PHP,304,563087.262628772
PHEGA,2021-03-28T00:00:00Z,PHP,306,568617.912628773
PHEGA,2021-03-29T00:00:00Z,PHP,309,576321.762628772
PHEGA,2021-03-30T00:00:00Z,PHP,315,591782.612628773
PHEGA,2021-03-31T00:00:00Z,PHP,318,601084.699999999
PHEGA,2021-04-01T00:00:00Z,PHP,337,639609.269999999
PHEGA,2021-04-02T00:00:00Z,PHP,343,651105.929999998
PHEGA,2021-04-03T00:00:00Z,PHP,336,640146.762628773
PHEGA,2021-04-04T00:00:00Z,PHP,336,637218.732628773
PHEGA,2021-04-05T00:00:00Z,PHP,308,581302.072628772
PHEGA,2021-04-06T00:00:00Z,PHP,302,565777.302628772
PHEGA,2021-04-07T00:00:00Z,PHP,312,591958.582628772
PHEGA,2021-04-08T00:00:00Z,PHP,314,588069.092628772
PHEGA,2021-04-09T00:00:00Z,PHP,323,604248.032628772
PHEGA,2021-04-10T00:00:00Z,PHP,310,576861.199999999
PHEGA,2021-04-11T00:00:00Z,PHP,303,571714.529999999
PHEGA,2021-04-12T00:00:00Z,PHP,282,542615.889999999
PHEGA,2021-04-13T00:00:00Z,PHP,291,559942.189999998
PHEGA,2021-04-14T00:00:00Z,PHP,283,544139.509999998
PHEGA,2021-04-15T00:00:00Z,PHP,280,536497.179999998
PHEGA,2021-04-16T00:00:00Z,PHP,289,553580.342628772
PHEGA,2021-04-17T00:00:00Z,PHP,278,528052.752628771
PHEGA,2021-04-18T00:00:00Z,PHP,275,517938.332628772
PHEGA,2021-04-19T00:00:00Z,PHP,276,521703.502628771
PHEGA,2021-04-20T00:00:00Z,PHP,302,589345.612628772
PHEGA,2021-04-21T00:00:00Z,PHP,302,589345.612628772
PHEGA,2021-04-22T00:00:00Z,PHP,306,599954.919999998
PHEGA,2021-04-23T00:00:00Z,PHP,312,609600.379999999
PHEGA,2021-04-24T00:00:00Z,PHP,326,640396.642628773
PHEGA,2021-04-25T00:00:00Z,PHP,318,623527.645257547
PHEGA,2021-04-26T00:00:00Z,PHP,318,630341.995257547
PHEGA,2021-04-27T00:00:00Z,PHP,304,598190.725257547
PHEGA,2021-04-28T00:00:00Z,PHP,301,594270.455257546
PHEGA,2021-04-29T00:00:00Z,PHP,332,674259.115257547
PHEGA,2021-04-30T00:00:00Z,PHP,330,667796.88788632
PHEGA,2021-05-01T00:00:00Z,PHP,313,636051.145257546
PHEGA,2021-05-02T00:00:00Z,PHP,316,642815.765257547
PHEGA,2021-05-03T00:00:00Z,PHP,308,624926.599296623
PHEGA,2021-05-04T00:00:00Z,PHP,322,656766.887886321
PHEGA,2021-05-05T00:00:00Z,PHP,310,624038.13788632
PHEGA,2021-05-06T00:00:00Z,PHP,296,602775.305257546
PHEGA,2021-05-07T00:00:00Z,PHP,276,555374.415257546
PHEGA,2021-05-08T00:00:00Z,PHP,295,603213.347886321
PHEGA,2021-05-09T00:00:00Z,PHP,308,624227.505257546
PHEGA,2021-05-10T00:00:00Z,PHP,301,603340.282628772
PHEGA,2021-05-11T00:00:00Z,PHP,289,576496.102628772
PHEGA,2021-05-12T00:00:00Z,PHP,286,568657.739999999
PHEGA,2021-05-13T00:00:00Z,PHP,275,548094.269999999
PHEGA,2021-05-14T00:00:00Z,PHP,295,606265.659999999
PHEGA,2021-05-15T00:00:00Z,PHP,299,624169.502628772
PHEGA,2021-05-16T00:00:00Z,PHP,302,637657.872628773
PHEGA,2021-05-17T00:00:00Z,PHP,307,652754.482628773
PHEGA,2021-05-18T00:00:00Z,PHP,319,677059.712628772
PHEGA,2021-05-19T00:00:00Z,PHP,300,646377.292628773
PHEGA,2021-05-20T00:00:00Z,PHP,291,630117.942628773
PHEGA,2021-05-21T00:00:00Z,PHP,315,687480.002628773
PHEGA,2021-05-22T00:00:00Z,PHP,322,701732.632628773
PHEGA,2021-05-23T00:00:00Z,PHP,329,722265.262628773
PHEGA,2021-05-24T00:00:00Z,PHP,318,680043.382628772
PHEGA,2021-05-25T00:00:00Z,PHP,335,721784.372628773
PHEGA,2021-05-26T00:00:00Z,PHP,310,671895.142628773
PHEGA,2021-05-27T00:00:00Z,PHP,309,659978.402628773
PHEGA,2021-05-28T00:00:00Z,PHP,311,662205.292628773
PHEGA,2021-05-29T00:00:00Z,PHP,321,681946.002628774
PHEGA,2021-05-30T00:00:00Z,PHP,306,643814.975257546
PHEGA,2021-05-31T00:00:00Z,PHP,298,628503.765257547
PHEGA,2021-06-01T00:00:00Z,PHP,317,680088.195257547
PHEGA,2021-06-02T00:00:00Z,PHP,324,692654.125257548
PHEGA,2021-06-03T00:00:00Z,PHP,319,669038.845257547
PHEGA,2021-06-04T00:00:00Z,PHP,325,690101.155257547
PHEGA,2021-06-05T00:00:00Z,PHP,328,699985.055257547
PHEGA,2021-06-06T00:00:00Z,PHP,326,691358.125257547
PHEGA,2021-06-07T00:00:00Z,PHP,321,689922.365257547
PHEGA,2021-06-08T00:00:00Z,PHP,312,685142.039999999
PHEGA,2021-06-09T00:00:00Z,PHP,317,692919.63
PHEGA,2021-06-10T00:00:00Z,PHP,313,668956.189999999
PHEGA,2021-06-11T00:00:00Z,PHP,305,646315.819999998
PHEGA,2021-06-12T00:00:00Z,PHP,311,659711.275257546
PHEGA,2021-06-13T00:00:00Z,PHP,307,642512.955257547
PHEGA,2021-06-14T00:00:00Z,PHP,295,620269.095257547
PHEGA,2021-06-15T00:00:00Z,PHP,289,609702.705257547
PHEGA,2021-06-16T00:00:00Z,PHP,285,608325.085257546
PHEGA,2021-06-17T00:00:00Z,PHP,267,573835.105257546
PHEGA,2021-06-18T00:00:00Z,PHP,282,596884.975257546
PHEGA,2021-06-19T00:00:00Z,PHP,289,613210.815257547
PHEGA,2021-06-20T00:00:00Z,PHP,295,619139.455257547
PHEGA,2021-06-21T00:00:00Z,PHP,283,597193.735257546
PHEGA,2021-06-22T00:00:00Z,PHP,305,658617.399999999
PHEGA,2021-06-23T00:00:00Z,PHP,303,654610.459999998
PHEGA,2021-06-24T00:00:00Z,PHP,303,659233.239999999
PHEGA,2021-06-25T00:00:00Z,PHP,292,633588.649999999
PHEGA,2021-06-26T00:00:00Z,PHP,307,672023.449999999
PHEGA,2021-06-27T00:00:00Z,PHP,307,672880.689999999
PHEGA,2021-06-28T00:00:00Z,PHP,319,698644.549999999
PHEGA,2021-06-29T00:00:00Z,PHP,325,714622.179999999
PHEGA,2021-06-30T00:00:00Z,PHP,330,725334.279999999
PHEGA,2021-07-01T00:00:00Z,PHP,329,721757.279999999
PHEGA,2021-07-02T00:00:00Z,PHP,326,705363.169200709
PHEGA,2021-07-03T00:00:00Z,PHP,316,690004.478401419
PHEGA,2021-07-04T00:00:00Z,PHP,327,713236.927602129
PHEGA,2021-07-05T00:00:00Z,PHP,327,723437.607602129
PHEGA,2021-07-06T00:00:00Z,PHP,323,715466.957602129
PHEGA,2021-07-07T00:00:00Z,PHP,296,646675.757602129
PHEGA,2021-07-08T00:00:00Z,PHP,326,722489.877602129
PHEGA,2021-07-09T00:00:00Z,PHP,337,742142.519573711
PHEGA,2021-07-10T00:00:00Z,PHP,318,710237.227602129
PHEGA,2021-07-11T00:00:00Z,PHP,330,742945.358401419
PHEGA,2021-07-12T00:00:00Z,PHP,318,718145.258401419
PHEGA,2021-07-13T00:00:00Z,PHP,337,753608.889928951
PHEGA,2021-07-14T00:00:00Z,PHP,329,734713.709200709
PHEGA,2021-07-15T00:00:00Z,PHP,315,702815.709200709
PHEGA,2021-07-16T00:00:00Z,PHP,307,685225.729200709
PHEGA,2021-07-17T00:00:00Z,PHP,308,678918.109200709
PHEGA,2021-07-18T00:00:00Z,PHP,320,704403.549200709
PHEGA,2021-07-19T00:00:00Z,PHP,311,680261.169200709
PHEGA,2021-07-20T00:00:00Z,PHP,309,682494.238401418
PHEGA,2021-07-21T00:00:00Z,PHP,308,686137.279200708
PHEGA,2021-07-22T00:00:00Z,PHP,302,669104.759200708
PHEGA,2021-07-23T00:00:00Z,PHP,314,693020.828401419
PHEGA,2021-07-24T00:00:00Z,PHP,296,653568.018401419
PHEGA,2021-07-25T00:00:00Z,PHP,312,693146.637602129
PHEGA,2021-07-26T00:00:00Z,PHP,303,671283.067602129
PHEGA,2021-07-27T00:00:00Z,PHP,299,660033.519200709
PHEGA,2021-07-28T00:00:00Z,PHP,293,640342.899200709
PHEGA,2021-07-29T00:00:00Z,PHP,312,677696.069200709
PHEGA,2021-07-30T00:00:00Z,PHP,331,714384.094262876
PHEGA,2021-07-31T00:00:00Z,PHP,332,717175.798525753
PHEGA,2021-08-01T00:00:00Z,PHP,327,706998.934262876
PHEGA,2021-08-02T00:00:00Z,PHP,325,706421.684262876
PHEGA,2021-08-03T00:00:00Z,PHP,296,644678.238525752
PHEGA,2021-08-04T00:00:00Z,PHP,294,637656.338525753
PHEGA,2021-08-05T00:00:00Z,PHP,295,644178.078525753
PHEGA,2021-08-06T00:00:00Z,PHP,317,693660.524262876
PHEGA,2021-08-07T00:00:00Z,PHP,306,658347.114262876
PHEGA,2021-08-08T00:00:00Z,PHP,335,737904.224262876
PHEGA,2021-08-09T00:00:00Z,PHP,323,694954.324262876
PHEGA,2021-08-10T00:00:00Z,PHP,331,713447.959999999
PHEGA,2021-08-11T00:00:00Z,PHP,332,712754.604262876
PHEGA,2021-08-12T00:00:00Z,PHP,346,770263.58857904
PHEGA,2021-08-13T00:00:00Z,PHP,346,770035.93893428
PHEGA,2021-08-14T00:00:00Z,PHP,342,718496.403197157
PHEGA,2021-08-15T00:00:00Z,PHP,330,690855.514262876
PHEGA,2021-08-16T00:00:00Z,PHP,345,721530.330568382
PHEGA,2021-08-17T00:00:00Z,PHP,337,681154.168525753
PHEGA,2021-08-18T00:00:00Z,PHP,354,718962.968525753
PHEGA,2021-08-19T00:00:00Z,PHP,303,620459.618525753
PHEGA,2021-08-20T00:00:00Z,PHP,329,684014.468525753
PHEGA,2021-08-21T00:00:00Z,PHP,317,652413.104262875
PHEGA,2021-08-22T00:00:00Z,PHP,317,663562.254262876
PHEGA,2021-08-23T00:00:00Z,PHP,314,651230.274262876
PHEGA,2021-08-24T00:00:00Z,PHP,312,643287.124262876
PHEGA,2021-08-25T00:00:00Z,PHP,308,624258.149999999
PHEGA,2021-08-26T00:00:00Z,PHP,459,917057.76
PHEGA,2021-08-27T00:00:00Z,PHP,337,694127.209999998
PHEGA,2021-08-28T00:00:00Z,PHP,341,703295.199999999
PHEGA,2021-08-29T00:00:00Z,PHP,334,686945.429999999
PHEGA,2021-08-30T00:00:00Z,PHP,345,712890.769999999
PHEGA,2021-08-31T00:00:00Z,PHP,336,697108.509999999
PHEGA,2021-09-01T00:00:00Z,PHP,314,690341.842220247
PHEGA,2021-09-02T00:00:00Z,PHP,343,762055.836802841
PHEGA,2021-09-03T00:00:00Z,PHP,339,767502.862273533
PHEGA,2021-09-04T00:00:00Z,PHP,320,719566.356660746
PHEGA,2021-09-05T00:00:00Z,PHP,331,725188.624440497
PHEGA,2021-09-06T00:00:00Z,PHP,335,735222.064440497
PHEGA,2021-09-07T00:00:00Z,PHP,322,703352.238880995
PHEGA,2021-09-08T00:00:00Z,PHP,313,676999.198880995
PHEGA,2021-09-09T00:00:00Z,PHP,318,686379.836660746
PHEGA,2021-09-10T00:00:00Z,PHP,319,688762.946660746
PHEGA,2021-09-11T00:00:00Z,PHP,301,642023.836660745
PHEGA,2021-09-12T00:00:00Z,PHP,291,618894.402220247
PHEGA,2021-09-13T00:00:00Z,PHP,288,607906.852220248
PHEGA,2021-09-14T00:00:00Z,PHP,312,666761.604440497
PHEGA,2021-09-15T00:00:00Z,PHP,312,668604.994440496
PHEGA,2021-09-16T00:00:00Z,PHP,337,719277.188507991
PHEGA,2021-09-17T00:00:00Z,PHP,333,710753.326660746
PHEGA,2021-09-18T00:00:00Z,PHP,338,722269.86296625
PHEGA,2021-09-19T00:00:00Z,PHP,326,691747.576660746
PHEGA,2021-09-20T00:00:00Z,PHP,323,686468.761101244
PHEGA,2021-09-21T00:00:00Z,PHP,321,683996.331101244
PHEGA,2021-09-22T00:00:00Z,PHP,385,799622.423481349
PHEGA,2021-09-23T00:00:00Z,PHP,309,652363.311101244
PHEGA,2021-09-24T00:00:00Z,PHP,400,835866.514440497
PHEGA,2021-09-25T00:00:00Z,PHP,417,869938.424440497
PHEGA,2021-09-26T00:00:00Z,PHP,361,783517.443801063
PHEGA,2021-09-27T00:00:00Z,PHP,317,707219.09008881
PHEGA,2021-09-28T00:00:00Z,PHP,328,731535.295737123
PHEGA,2021-09-29T00:00:00Z,PHP,298,673189.043516874
PHEGA,2021-09-30T00:00:00Z,PHP,308,692067.891296625
PHEGA,2021-10-01T00:00:00Z,PHP,344,756410.358383657
PHEGA,2021-10-02T00:00:00Z,PHP,339,748689.234742451
PHEGA,2021-10-03T00:00:00Z,PHP,337,731317.491474245
PHEGA,2021-10-04T00:00:00Z,PHP,330,713714.746944937
PHEGA,2021-10-05T00:00:00Z,PHP,320,698314.245648312
PHEGA,2021-10-06T00:00:00Z,PHP,324,708002.135648312
PHEGA,2021-10-07T00:00:00Z,PHP,330,727945.125648312
PHEGA,2021-10-08T00:00:00Z,PHP,330,729893.845648312
PHEGA,2021-10-09T00:00:00Z,PHP,324,718442.035648312
PHEGA,2021-10-10T00:00:00Z,PHP,326,726135.895648312
PHEGA,2021-10-11T00:00:00Z,PHP,322,716763.725648312
PHEGA,2021-10-12T00:00:00Z,PHP,323,720659.495648312
PHEGA,2021-10-13T00:00:00Z,PHP,307,676766.329999998
PHEGA,2021-10-14T00:00:00Z,PHP,305,662145.729999999
PHEGA,2021-10-15T00:00:00Z,PHP,301,646175.839999999
PHEGA,2021-10-16T00:00:00Z,PHP,307,667940.939999998
PHEGA,2021-10-17T00:00:00Z,PHP,298,642689.149999999
PHEGA,2021-10-18T00:00:00Z,PHP,298,649387.699999998
PHEGA,2021-10-19T00:00:00Z,PHP,325,707893.209999999
PHEGA,2021-10-20T00:00:00Z,PHP,322,706129.669999999
PHEGA,2021-10-21T00:00:00Z,PHP,297,649671.695648311
PHEGA,2021-10-22T00:00:00Z,PHP,269,583605.011296625
PHEGA,2021-10-23T00:00:00Z,PHP,316,700327.991296625
PHEGA,2021-10-24T00:00:00Z,PHP,285,642158.301296624
PHEGA,2021-10-25T00:00:00Z,PHP,299,687153.501296624
PHEGA,2021-10-26T00:00:00Z,PHP,329,753495.68129662494
PHEGA,2021-10-27T00:00:00Z,PHP,325,742935.909999999
PHEGA,2021-10-28T00:00:00Z,PHP,320,742851.129999999
PHEGA,2021-10-29T00:00:00Z,PHP,305,710015.920710479
PHEGA,2021-10-30T00:00:00Z,PHP,310,726407.731065718
PHEGA,2021-10-31T00:00:00Z,PHP,279,639986.821420959
PHEGA,2021-11-01T00:00:00Z,PHP,278,628883.641420958
PHEGA,2021-11-02T00:00:00Z,PHP,277,621381.281420959
PHEGA,2021-11-03T00:00:00Z,PHP,273,636272.811065718
PHEGA,2021-11-04T00:00:00Z,PHP,276,647341.480710479
PHEGA,2021-11-05T00:00:00Z,PHP,289,682247.191065718
PHEGA,2021-11-06T00:00:00Z,PHP,299,762128.780710478
PHEGA,2021-11-07T00:00:00Z,PHP,293,764917.341420959
PHEGA,2021-11-08T00:00:00Z,PHP,309,802895.101776199
PHEGA,2021-11-09T00:00:00Z,PHP,323,817965.351776199
PHEGA,2021-11-10T00:00:00Z,PHP,331,828511.942486679
PHEGA,2021-11-11T00:00:00Z,PHP,337,853782.937015984
PHEGA,2021-11-12T00:00:00Z,PHP,332,823899.402841919
PHEGA,2021-11-13T00:00:00Z,PHP,313,775907.05319716
PHEGA,2021-11-14T00:00:00Z,PHP,270,662691.322841918
PHEGA,2021-11-15T00:00:00Z,PHP,280,691853.792841918
PHEGA,2021-11-16T00:00:00Z,PHP,280,701686.372841919
PHEGA,2021-11-17T00:00:00Z,PHP,276,687659.351065719
PHEGA,2021-11-18T00:00:00Z,PHP,282,708496.072131439
PHEGA,2021-11-19T00:00:00Z,PHP,267,680907.031420959
PHEGA,2021-11-20T00:00:00Z,PHP,306,807306.092131439
PHEGA,2021-11-21T00:00:00Z,PHP,298,766870.771065719
PHEGA,2021-11-22T00:00:00Z,PHP,282,725677.451065719
PHEGA,2021-11-23T00:00:00Z,PHP,265,690062.061776199
PHEGA,2021-11-24T00:00:00Z,PHP,282,746015.310710479
PHEGA,2021-11-25T00:00:00Z,PHP,312,826830.112841919
PHEGA,2021-11-26T00:00:00Z,PHP,399,926961.59568384
PHEGA,2021-11-27T00:00:00Z,PHP,333,818445.05248668
PHEGA,2021-11-28T00:00:00Z,PHP,300,750872.640195383
PHEGA,2021-11-29T00:00:00Z,PHP,452,1022885.97912966
PHEGA,2021-11-30T00:00:00Z,PHP,318,761922.449857903
PHEGA,2021-12-01T00:00:00Z,PHP,317,783404.349857903
PHEGA,2021-12-02T00:00:00Z,PHP,609,1338747.27632326
PHEGA,2021-12-03T00:00:00Z,PHP,366,946247.458579036
PHEGA,2021-12-04T00:00:00Z,PHP,342,921476.118525759
PHEGA,2021-12-05T00:00:00Z,PHP,330,836911.851243338
PHEGA,2021-12-06T00:00:00Z,PHP,322,827887.581065719
PHEGA,2021-12-07T00:00:00Z,PHP,287,766871.169715807
PHEGA,2021-12-08T00:00:00Z,PHP,306,809704.583072823
PHEGA,2021-12-09T00:00:00Z,PHP,310,820507.772930727
PHEGA,2021-12-10T00:00:00Z,PHP,308,883519.192930728
PHEGA,2021-12-11T00:00:00Z,PHP,321,982896.655293069
PHEGA,2021-12-12T00:00:00Z,PHP,279,747272.919573711
PHEGA,2021-12-13T00:00:00Z,PHP,286,758818.349573711
PHEGA,2021-12-14T00:00:00Z,PHP,279,771513.773001776
PHEGA,2021-12-15T00:00:00Z,PHP,287,759338.013072823
PHEGA,2021-12-16T00:00:00Z,PHP,287,803324.113001775
PHEGA,2021-12-17T00:00:00Z,PHP,303,892251.389857903
PHEGA,2021-12-18T00:00:00Z,PHP,303,981401.216287743
PHEGA,2021-12-19T00:00:00Z,PHP,262,780558.459786854
PHEGA,2021-12-20T00:00:00Z,PHP,250,788465.376429839
PHEGA,2021-12-21T00:00:00Z,PHP,259,749166.249786854
PHEGA,2021-12-22T00:00:00Z,PHP,260,751123.549644759
PHEGA,2021-12-23T00:00:00Z,PHP,259,781225.75197158
PHEGA,2021-12-24T00:00:00Z,PHP,270,925807.625044404
PHEGA,2021-12-25T00:00:00Z,PHP,238,799021.86840142
PHEGA,2021-12-26T00:00:00Z,PHP,272,789842.328330372
PHEGA,2021-12-27T00:00:00Z,PHP,281,776252.87241563
PHEGA,2021-12-28T00:00:00Z,PHP,308,835530.442486678
PHEGA,2021-12-29T00:00:00Z,PHP,311,875963.992557726
PHEGA,2021-12-30T00:00:00Z,PHP,309,927796.132184725
PHEGA,2021-12-31T00:00:00Z,PHP,322,1150533.38396091
UKPIL,2019-01-01T00:00:00Z,GBP,853,95246.4083270009
UKPIL,2019-01-02T00:00:00Z,GBP,900,91036.5099706669
UKPIL,2019-01-03T00:00:00Z,GBP,841,83663.8683136669
UKPIL,2019-01-04T00:00:00Z,GBP,677,67525.9099716679
UKPIL,2019-01-05T00:00:00Z,GBP,697,70125.7516410008
UKPIL,2019-01-06T00:00:00Z,GBP,497,52308.2799866669
UKPIL,2019-01-07T00:00:00Z,GBP,572,63273.2050053339
UKPIL,2019-01-08T00:00:00Z,GBP,602,68701.6533399998
UKPIL,2019-01-09T00:00:00Z,GBP,696,78081.6949976679
UKPIL,2019-01-10T00:00:00Z,GBP,668,71806.1283446668
UKPIL,2019-01-11T00:00:00Z,GBP,586,61284.7116570008
UKPIL,2019-01-12T00:00:00Z,GBP,524,55693.2699983348
UKPIL,2019-01-13T00:00:00Z,GBP,440,46670.7716656669
UKPIL,2019-01-14T00:00:00Z,GBP,575,62894.9450033339
UKPIL,2019-01-15T00:00:00Z,GBP,672,75146.5316893339
UKPIL,2019-01-16T00:00:00Z,GBP,713,80062.2083593339
UKPIL,2019-01-17T00:00:00Z,GBP,547,59903.4016629999
UKPIL,2019-01-18T00:00:00Z,GBP,625,64401.1150026679
UKPIL,2019-01-19T00:00:00Z,GBP,612,65036.1233343339
UKPIL,2019-01-20T00:00:00Z,GBP,567,60151.8766596669
UKPIL,2019-01-21T00:00:00Z,GBP,658,74776.8266746669
UKPIL,2019-01-22T00:00:00Z,GBP,880,117236.726683332
UKPIL,2019-01-23T00:00:00Z,GBP,905,120566.210012665
UKPIL,2019-01-24T00:00:00Z,GBP,894,101737.026676333
UKPIL,2019-01-25T00:00:00Z,GBP,892,96461.1416579988
UKPIL,2019-01-26T00:00:00Z,GBP,894,96129.5266766678
UKPIL,2019-01-27T00:00:00Z,GBP,468,49167.7316639999
UKPIL,2019-01-28T00:00:00Z,GBP,557,58789.4733279999
UKPIL,2019-01-29T00:00:00Z,GBP,670,73517.0833556669
UKPIL,2019-01-30T00:00:00Z,GBP,662,71580.8000176669
UKPIL,2019-01-31T00:00:00Z,GBP,564,58794.2833406669
UKPIL,2019-02-01T00:00:00Z,GBP,596,59627.7183130009
UKPIL,2019-02-02T00:00:00Z,GBP,663,69511.7899946689
UKPIL,2019-02-03T00:00:00Z,GBP,500,51123.1033536669
UKPIL,2019-02-04T00:00:00Z,GBP,678,72678.0033206668
UKPIL,2019-02-05T00:00:00Z,GBP,865,96133.5633050009
UKPIL,2019-02-06T00:00:00Z,GBP,863,95466.2466250009
UKPIL,2019-02-07T00:00:00Z,GBP,677,70027.5133460009
UKPIL,2019-02-08T00:00:00Z,GBP,659,64771.1433360009
UKPIL,2019-02-09T00:00:00Z,GBP,775,78318.9916523338
UKPIL,2019-02-10T00:00:00Z,GBP,555,55532.0650176669
UKPIL,2019-02-11T00:00:00Z,GBP,596,62550.2166569998
UKPIL,2019-02-12T00:00:00Z,GBP,690,75834.7583343339
UKPIL,2019-02-13T00:00:00Z,GBP,679,73159.8999956669
UKPIL,2019-02-14T00:00:00Z,GBP,614,64360.1416726669
UKPIL,2019-02-15T00:00:00Z,GBP,682,68419.8300100009
UKPIL,2019-02-16T00:00:00Z,GBP,743,78025.1233210008
UKPIL,2019-02-17T00:00:00Z,GBP,575,58941.9290566679
UKPIL,2019-02-18T00:00:00Z,GBP,624,66402.8100080009
UKPIL,2019-02-19T00:00:00Z,GBP,709,78983.0933500018
UKPIL,2019-02-20T00:00:00Z,GBP,782,89505.3916766679
UKPIL,2019-02-21T00:00:00Z,GBP,806,84300.0233446668
UKPIL,2019-02-22T00:00:00Z,GBP,784,80087.4199843338
UKPIL,2019-02-23T00:00:00Z,GBP,732,78514.5366720008
UKPIL,2019-02-24T00:00:00Z,GBP,555,57950.1000169998
UKPIL,2019-02-25T00:00:00Z,GBP,831,89406.0799939999
UKPIL,2019-02-26T00:00:00Z,GBP,907,109732.373342665
UKPIL,2019-02-27T00:00:00Z,GBP,902,108822.096635666
UKPIL,2019-02-28T00:00:00Z,GBP,739,77842.4416760008
UKPIL,2019-03-01T00:00:00Z,GBP,805,77211.561638001
UKPIL,2019-03-02T00:00:00Z,GBP,859,89379.0666780011
UKPIL,2019-03-03T00:00:00Z,GBP,695,68674.5750253338
UKPIL,2019-03-04T00:00:00Z,GBP,795,83724.158357667
UKPIL,2019-03-05T00:00:00Z,GBP,878,107210.635008001
UKPIL,2019-03-06T00:00:00Z,GBP,899,108739.355044336
UKPIL,2019-03-07T00:00:00Z,GBP,800,85849.175217667
UKPIL,2019-03-08T00:00:00Z,GBP,824,82754.968332001
UKPIL,2019-03-09T00:00:00Z,GBP,897,99011.715011666
UKPIL,2019-03-10T00:00:00Z,GBP,623,61549.6066879999
UKPIL,2019-03-11T00:00:00Z,GBP,836,95253.9266730001
UKPIL,2019-03-12T00:00:00Z,GBP,901,121086.796671335
UKPIL,2019-03-13T00:00:00Z,GBP,900,115400.571647332
UKPIL,2019-03-14T00:00:00Z,GBP,842,96004.791671001
UKPIL,2019-03-15T00:00:00Z,GBP,863,91911.058298001
UKPIL,2019-03-16T00:00:00Z,GBP,866,100470.391694006
UKPIL,2019-03-17T00:00:00Z,GBP,660,65962.8650180009
UKPIL,2019-03-18T00:00:00Z,GBP,740,77713.9316560009
UKPIL,2019-03-19T00:00:00Z,GBP,888,104490.306670331
UKPIL,2019-03-20T00:00:00Z,GBP,881,106370.828344666
UKPIL,2019-03-21T00:00:00Z,GBP,779,79403.038326
UKPIL,2019-03-22T00:00:00Z,GBP,816,79573.641686667
UKPIL,2019-03-23T00:00:00Z,GBP,900,100010.374959332
UKPIL,2019-03-24T00:00:00Z,GBP,691,68544.5516720008
UKPIL,2019-03-25T00:00:00Z,GBP,796,78513.428357001
UKPIL,2019-03-26T00:00:00Z,GBP,884,100040.568316334
UKPIL,2019-03-27T00:00:00Z,GBP,890,98697.330009334
UKPIL,2019-03-28T00:00:00Z,GBP,848,88152.149052
UKPIL,2019-03-29T00:00:00Z,GBP,807,81924.055003001
UKPIL,2019-03-30T00:00:00Z,GBP,894,105449.028336335
UKPIL,2019-03-31T00:00:00Z,GBP,670,68358.8899990009
UKPIL,2019-04-01T00:00:00Z,GBP,729,78172.8633259999
UKPIL,2019-04-02T00:00:00Z,GBP,826,94634.573354
UKPIL,2019-04-03T00:00:00Z,GBP,872,99375.421674
UKPIL,2019-04-04T00:00:00Z,GBP,722,73181.9859483339
UKPIL,2019-04-05T00:00:00Z,GBP,771,75757.445017668
UKPIL,2019-04-06T00:00:00Z,GBP,897,98290.395002001
UKPIL,2019-04-07T00:00:00Z,GBP,715,71501.9150189999
UKPIL,2019-04-08T00:00:00Z,GBP,785,81521.541694334
UKPIL,2019-04-09T00:00:00Z,GBP,888,106176.974999999
UKPIL,2019-04-10T00:00:00Z,GBP,893,105718.121713666
UKPIL,2019-04-11T00:00:00Z,GBP,863,91848.7333180001
UKPIL,2019-04-12T00:00:00Z,GBP,823,83765.4250203359
UKPIL,2019-04-13T00:00:00Z,GBP,852,91791.3699900031
UKPIL,2019-04-14T00:00:00Z,GBP,697,67917.2149633349
UKPIL,2019-04-15T00:00:00Z,GBP,813,89877.9316636671
UKPIL,2019-04-16T00:00:00Z,GBP,888,108119.691704001
UKPIL,2019-04-16T00:00:00Z,GBP,888,108119.691704001
UKPIL,2019-04-16T00:00:00Z,GBP,888,108119.691704001
UKPIL,2019-04-17T00:00:00Z,GBP,886,111334.166660332
UKPIL,2019-04-18T00:00:00Z,GBP,892,100000.508321334
UKPIL,2019-04-19T00:00:00Z,GBP,898,95679.958347999
UKPIL,2019-04-20T00:00:00Z,GBP,865,97895.021613001
UKPIL,2019-04-21T00:00:00Z,GBP,805,78260.9967263339
UKPIL,2019-04-22T00:00:00Z,GBP,689,67712.6733296669
UKPIL,2019-04-23T00:00:00Z,GBP,843,92780.568330667
UKPIL,2019-04-24T00:00:00Z,GBP,899,103435.643335
UKPIL,2019-04-25T00:00:00Z,GBP,861,94796.893331668
UKPIL,2019-04-26T00:00:00Z,GBP,897,114529.728325668
UKPIL,2019-04-27T00:00:00Z,GBP,903,134257.168318336
UKPIL,2019-04-28T00:00:00Z,GBP,879,99497.193334
UKPIL,2019-04-29T00:00:00Z,GBP,900,105221.444977665
UKPIL,2019-04-30T00:00:00Z,GBP,889,111481.354973
UKPIL,2019-05-01T00:00:00Z,GBP,899,121915.194976668
UKPIL,2019-05-02T00:00:00Z,GBP,900,100616.838339667
UKPIL,2019-05-03T00:00:00Z,GBP,859,89103.638322001
UKPIL,2019-05-04T00:00:00Z,GBP,900,105261.058302336
UKPIL,2019-05-05T00:00:00Z,GBP,724,71899.764981334
