HTL_CD,STY_DT,CURR_CD,RM_NTS,RM_REV_AMT_LOC,REGION,COUNTRY,RMS_AVAIL,EXCH_RATE_AMT,CAL_DOW,CONVERTED_REV,OCCUPANCY,ADR,REV_PAR,YEAR,MONTH,YEAR_MONTH
EXIUS,2019-03-29T00:00:00Z,USD,59,7271.95,AMERICAS,UNITED STATES,68,1.0,6,7271.95,86.76,123.25,106.94,2019,3,2019-3
EXIUS,2019-03-30T00:00:00Z,USD,56,7226.71,AMERICAS,UNITED STATES,68,1.0,7,7226.71,82.35,129.05,106.28,2019,3,2019-3
EXIUS,2019-03-31T00:00:00Z,USD,42,5460.81,AMERICAS,UNITED STATES,68,1.0,1,5460.81,61.76,130.02,80.31,2019,3,2019-3
EXIUS,2019-04-01T00:00:00Z,USD,65,8102.03,AMERICAS,UNITED STATES,68,1.0,2,8102.03,95.59,124.65,119.15,2019,4,2019-4
EXIUS,2019-04-02T00:00:00Z,USD,64,7984.96,AMERICAS,UNITED STATES,68,1.0,3,7984.96,94.12,124.76,117.43,2019,4,2019-4
EXIUS,2019-04-03T00:00:00Z,USD,65,8043.48,AMERICAS,UNITED STATES,68,1.0,4,8043.48,95.59,123.75,118.29,2019,4,2019-4
EXIUS,2019-04-04T00:00:00Z,USD,56,6979.44,AMERICAS,UNITED STATES,68,1.0,5,6979.44,82.35,124.63,102.64,2019,4,2019-4
EXIUS,2019-04-05T00:00:00Z,USD,61,7763.0,AMERICAS,UNITED STATES,68,1.0,6,7763.0,89.71,127.26,114.16,2019,4,2019-4
EXIUS,2019-04-06T00:00:00Z,USD,53,6681.61,AMERICAS,UNITED STATES,68,1.0,7,6681.61,77.94,126.07,98.26,2019,4,2019-4
EXIUS,2019-04-07T00:00:00Z,USD,47,5848.73,AMERICAS,UNITED STATES,68,1.0,1,5848.73,69.12,124.44,86.01,2019,4,2019-4
EXIUS,2019-04-08T00:00:00Z,USD,62,7762.17,AMERICAS,UNITED STATES,68,1.0,2,7762.17,91.18,125.2,114.15,2019,4,2019-4
EXIUS,2019-04-09T00:00:00Z,USD,64,8010.01,AMERICAS,UNITED STATES,68,1.0,3,8010.01,94.12,125.16,117.79,2019,4,2019-4
EXIUS,2019-04-10T00:00:00Z,USD,60,7671.71,AMERICAS,UNITED STATES,68,1.0,4,7671.71,88.24,127.86,112.82,2019,4,2019-4
EXIUS,2019-04-11T00:00:00Z,USD,50,6242.41,AMERICAS,UNITED STATES,68,1.0,5,6242.41,73.53,124.85,91.8,2019,4,2019-4
EXIUS,2019-04-12T00:00:00Z,USD,40,4848.56,AMERICAS,UNITED STATES,68,1.0,6,4848.56,58.82,121.21,71.3,2019,4,2019-4
EXIUS,2019-04-13T00:00:00Z,USD,28,3254.85,AMERICAS,UNITED STATES,68,1.0,7,3254.85,41.18,116.24,47.87,2019,4,2019-4
EXIUS,2019-04-14T00:00:00Z,USD,39,4771.75,AMERICAS,UNITED STATES,68,1.0,1,4771.75,57.35,122.35,70.17,2019,4,2019-4
EXIUS,2019-04-15T00:00:00Z,USD,61,7726.15,AMERICAS,UNITED STATES,68,1.0,2,7726.15,89.71,126.66,113.62,2019,4,2019-4
EXIUS,2019-04-16T00:00:00Z,USD,66,8512.85,AMERICAS,UNITED STATES,68,1.0,3,8512.85,97.06,128.98,125.19,2019,4,2019-4
EXIUS,2019-04-16T00:00:00Z,USD,66,8512.85,AMERICAS,UNITED STATES,68,1.0,3,8512.85,97.06,128.98,125.19,2019,4,2019-4
EXIUS,2019-04-16T00:00:00Z,USD,66,8512.85,AMERICAS,UNITED STATES,68,1.0,3,8512.85,97.06,128.98,125.19,2019,4,2019-4
EXIUS,2019-04-17T00:00:00Z,USD,63,8181.74,AMERICAS,UNITED STATES,68,1.0,4,8181.74,92.65,129.87,120.32,2019,4,2019-4
EXIUS,2019-04-18T00:00:00Z,USD,29,3664.1,AMERICAS,UNITED STATES,68,1.0,5,3664.1,42.65,126.35,53.88,2019,4,2019-4
EXIUS,2019-04-19T00:00:00Z,USD,54,6723.47,AMERICAS,UNITED STATES,68,1.0,6,6723.47,79.41,124.51,98.87,2019,4,2019-4
EXIUS,2019-04-20T00:00:00Z,USD,46,5523.54,AMERICAS,UNITED STATES,68,1.0,7,5523.54,67.65,120.08,81.23,2019,4,2019-4
EXIUS,2019-04-21T00:00:00Z,USD,26,3164.64,AMERICAS,UNITED STATES,68,1.0,1,3164.64,38.24,121.72,46.54,2019,4,2019-4
EXIUS,2019-04-22T00:00:00Z,USD,47,5850.28,AMERICAS,UNITED STATES,68,1.0,2,5850.28,69.12,124.47,86.03,2019,4,2019-4
EXIUS,2019-04-23T00:00:00Z,USD,64,8003.46,AMERICAS,UNITED STATES,68,1.0,3,8003.46,94.12,125.05,117.7,2019,4,2019-4
EXIUS,2019-04-24T00:00:00Z,USD,57,7328.67,AMERICAS,UNITED STATES,68,1.0,4,7328.67,83.82,128.57,107.77,2019,4,2019-4
EXIUS,2019-04-25T00:00:00Z,USD,54,7033.71,AMERICAS,UNITED STATES,68,1.0,5,7033.71,79.41,130.25,103.44,2019,4,2019-4
EXIUS,2019-04-26T00:00:00Z,USD,64,8282.39,AMERICAS,UNITED STATES,68,1.0,6,8282.39,94.12,129.41,121.8,2019,4,2019-4
EXIUS,2019-04-27T00:00:00Z,USD,60,7565.52,AMERICAS,UNITED STATES,68,1.0,7,7565.52,88.24,126.09,111.26,2019,4,2019-4
EXIUS,2019-04-28T00:00:00Z,USD,32,3979.34,AMERICAS,UNITED STATES,68,1.0,1,3979.34,47.06,124.35,58.52,2019,4,2019-4
